Calix, Guided by Fate	1	Trigger:Whenever ~	A_verb_variation	create	whenever ~, you may create a token that's a copy of a nonlegendary enchantment you control. do this only once each turn	Trigger:Whenever ~::whenever ~, you may create a token that's	parser/oracle_nom/condition.rs
Call of the Ring	1	Trigger:Whenever you choose a creature as your Ring-bearer	A_verb_variation	choose	whenever you choose a creature as your ring-bearer, you may pay N life. if you do, draw a card	Trigger:Whenever you choose a creature as your Ring-bearer::whenever you choose a creature as your ring-bearer,	parser/oracle_trigger.rs
Call the Spirit Dragons	1	Effect:for	A_verb_variation	put	for each color, put a +N/+N counter on a dragon you control of that color	Effect:for::for each color, put a +N/+N counter on	parser/oracle_effect/search.rs
Call to Serve	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Callow Jushi	1	Effect:flip	A_verb_variation	flip	flip it	Effect:flip::flip it	parser/oracle_effect/imperative.rs
Can't Stay Away	1	Effect:"	G_unclassified		"	Effect:"::"	parser/oracle_effect/
Candles of Leng	1	Effect:otherwise	G_unclassified		otherwise	Effect:otherwise::otherwise	parser/oracle_effect/conditions.rs
Capricious Hellraiser	1	Effect:choose	A_verb_variation	choose	choose a noncreature, nonland card from among them and copy it	Effect:choose::choose a noncreature, nonland card from among them	parser/oracle_effect/imperative.rs
Captured by the Consulate	1	Effect:change	F_new_mechanic		change the target to enchanted creature if able	Effect:change::change the target to enchanted creature if able	parser/oracle_effect/subject.rs
Caravan Escort	0	resolver-flagged			R3-level-up	R3-level-up	engine-runtime
Carnivorous Canopy	1	Swallow:Condition_If	A_verb_variation	destroy	with flying. if that permanent's mana value was N or less, proliferate. (choose	Swallow:Condition_If::with flying. if that permanent's mana value was	parser/oracle_nom/condition.rs
Carry Away	1	Effect:unattach	F_new_mechanic		unattach enchanted equipment	Effect:unattach::unattach enchanted equipment	parser/oracle_effect/imperative.rs
Carth the Lion	1	Effect:unknown	G_unclassified		planeswalkers' loyalty abilities you activate cost an additional [+N] to activate	Effect:unknown::planeswalkers' loyalty abilities you activate cost an additional	parser/oracle_effect/mod.rs
Case File Auditor	1	Trigger:Whenever you solve a Case	A_verb_variation	look	whenever you solve a case, look at the top N cards of your library. you may reveal an enchantment card from among them and put it into your hand. put the rest on the bottom of your library in a random order	Trigger:Whenever you solve a Case::whenever you solve a case, look at the	parser/oracle_trigger.rs
Case of the Uneaten Feast	1	Swallow:Optional_YouMay	A_verb_variation	gain	whenever a creature you control enters, you gain N life. / to solve — you've gained N or more life this turn. (if unsolved, solve at the beg	Swallow:Optional_YouMay::whenever a creature you control enters, you gain	parser/oracle_effect/
Cavernous Maw	2	Swallow:Condition_If	A_verb_variation	add	activate only if the number of othe	Swallow:Condition_If::activate only if the number of othe	parser/oracle_nom/condition.rs
Cavernous Maw	2	Swallow:DynamicQty	A_verb_variation	add	{M}: add {M}. / {M}: this land becomes a N/N elemental creature until end of turn. it's still a cave land. activate only if the number of othe	Swallow:DynamicQty::{M}: add {M}. / {M}: this land becomes	parser/oracle_quantity.rs
Cecil, Dark Knight	0	resolver-flagged			R5-runtime-bespoke	R5-runtime-bespoke	engine-runtime
Celestial Dawn	2	Effect:effect_structure	B_subject_stripping	spend	you may spend white mana as though it were mana of any color. you may spend other mana only as though it were colorless mana	Effect:effect_structure::you may spend white mana as though it	parser/oracle_dispatch.rs
Celestial Dawn	2	Effect:static_structure	B_subject_stripping	spend	nonland permanents you control are white. the same is true for spells you control and nonland cards you own that aren't on the battlefield	Effect:static_structure::nonland permanents you control are white. the same	parser/oracle_dispatch.rs
Cerebral Vortex	1	Effect:deal	A_verb_variation	deal	deal damage to that player equal to the number of cards they've drawn	Effect:deal::deal damage to that player equal to the	parser/oracle_effect/imperative.rs
Chain Assassination	1	Swallow:Condition_If	A_verb_variation	cast	freerunning cost if you dealt combat damage to a player this turn with	Swallow:Condition_If::freerunning cost if you dealt combat damage to	parser/oracle_nom/condition.rs
Chancellor of the Annex	1	Effect:effect_structure	B_subject_stripping	reveal	you may reveal this card from your opening hand. if you do, when each opponent casts their first spell of the game, counter that spell unless that player pays {M}	Effect:effect_structure::you may reveal this card from your opening	parser/oracle_dispatch.rs
Chancellor of the Tangle	1	Effect:effect_structure	B_subject_stripping	reveal	you may reveal this card from your opening hand. if you do, at the beginning of your first main phase of the game, add {M}	Effect:effect_structure::you may reveal this card from your opening	parser/oracle_dispatch.rs
Chandra, Fire Artisan	1	Trigger:Whenever one or more loyalty counters are removed from ~	A_verb_variation	deal	whenever N or more loyalty counters are removed from ~, she deals that much damage to target opponent or planeswalker	Trigger:Whenever one or more loyalty counters are removed from ~::whenever N or more loyalty counters are removed	parser/oracle_trigger.rs
Chandra, Fire of Kaladesh	1	Swallow:Duration_ThisTurn	A_verb_variation	cast	whenever you cast a red spell, untap ~. / {M}: ~ deals N damage to target player or planeswalker. if ~ has dealt N or more d	Swallow:Duration_ThisTurn::whenever you cast a red spell, untap ~.	parser/oracle_nom/duration.rs
Chandra, Pyromaster	1	Effect:choose	A_verb_variation	choose	choose an instant or sorcery card exiled this way and copy it	Effect:choose::choose an instant or sorcery card exiled this	parser/oracle_effect/imperative.rs
Chaos Channeler	1	Swallow:Optional_YouMay	A_verb_variation	attack	your library. you may play it this turn. / N	Swallow:Optional_YouMay::your library. you may play it this turn.	parser/oracle_effect/
Check for Traps	1	Effect:otherwise	G_unclassified		otherwise	Effect:otherwise::otherwise	parser/oracle_effect/conditions.rs
Chef's Kiss	1	Effect:the	G_unclassified		the new targets can't be you or a permanent you control	Effect:the::the new targets can't be you or a	parser/oracle_effect/imperative.rs
Chisei, Heart of Oceans	1	Effect:Unsupported unless clause	A_verb_variation	sacrifice	sacrifice ~ unless you remove a counter from a permanent you control	Effect:Unsupported unless clause::sacrifice ~ unless you remove a counter from	parser/oracle_effect/mod.rs
Choice of Damnations	1	ParseWarning:target-fallback	G_unclassified		parse_target could not classify 'but that many permanents of their ~'	ParseWarning:target-fallback::parse_target could not classify 'but that many permanents	parser/oracle_target.rs
Choreographed Sparks	1	Effect:the	A_verb_variation	copy	the copy gains haste and "at the beginning of the end step, sacrifice ~."	Effect:the::the copy gains haste and "at the beginning	parser/oracle_effect/imperative.rs
Chorus of the Conclave	2	Swallow:Condition_If	A_verb_variation	cast	forestwalk / as an additional cost to cast creature spells, yo	Swallow:Condition_If::forestwalk / as an additional cost to cast	parser/oracle_nom/condition.rs
Chorus of the Conclave	2	Swallow:Optional_YouMay	A_verb_variation	cast	forestwalk / as an additional cost to cast creature spells, yo	Swallow:Optional_YouMay::forestwalk / as an additional cost to cast	parser/oracle_effect/
Chrome Replicator	1	Effect:nontoken	G_unclassified		nontoken permanents with the same name as N another	Effect:nontoken::nontoken permanents with the same name as N	parser/oracle_nom/filter.rs
Chronomantic Escape	1	Effect:creatures	A_verb_variation	attack	until your next turn, creatures can't attack you. exile ~ with N time counters on it	Effect:creatures::until your next turn, creatures can't attack you.	parser/oracle_effect/mana.rs
Circle of Affliction	1	Trigger:Whenever a source of the chosen color deals damage to you	A_verb_variation	deal	whenever a source of the chosen color deals damage to you, you may pay {M}. if you do, target player loses N life and you gain N life	Trigger:Whenever a source of the chosen color deals damage to you::whenever a source of the chosen color deals	parser/oracle_trigger.rs
Circle of the Moon Druid	1	Effect:unknown	G_unclassified		bear form — during your turn, ~ is a bear with base power and toughness N/N	Effect:unknown::bear form — during your turn, ~ is	parser/oracle_effect/mod.rs
Clarion Ultimatum	1	Effect:for	A_verb_variation	search	for each of those permanents, you may search your library for a card with the same name as that permanent	Effect:for::for each of those permanents, you may search	parser/oracle_effect/search.rs
Clay Champion	1	Effect:for	A_verb_variation	cast	for each {M} spent to cast ~, put a +N/+N counter on each of them	Effect:for::for each {M} spent to cast ~, put	parser/oracle_effect/search.rs
Clockspinning	1	Effect:remove	A_verb_variation	remove	remove that counter from that permanent or card or put another of those counters on it	Effect:remove::remove that counter from that permanent or card	parser/oracle_effect/imperative.rs
Clockwork Servant	1	Swallow:Condition_If	A_verb_variation	cast	creature enters, if at least N mana of the same color was spent	Swallow:Condition_If::creature enters, if at least N mana of	parser/oracle_nom/condition.rs
Cloister Gargoyle	0	resolver-flagged			R2-aslongas-conditional-static	R2-aslongas-conditional-static	engine-runtime
Close Encounter	1	Cost:choose a creature you control or a warped creature card you own in exile	A_verb_variation	choose	choose a creature you control or a warped creature card you own in exile	Cost:choose a creature you control or a warped creature card you own in exile::choose a creature you control or a warped	parser/oracle_casting.rs
Cloud, Planet's Champion	1	Swallow:Condition_AsLongAs	A_verb_variation	have	your turn, as long as ~ is equipped, it has double strike and	Swallow:Condition_AsLongAs::your turn, as long as ~ is equipped,	parser/oracle_nom/condition.rs
Coalition Victory	1	Swallow:Condition_If	A_verb_variation	win	the game if you control a land of each basic land type and	Swallow:Condition_If::the game if you control a land of	parser/oracle_nom/condition.rs
Code of Constraint	1	Swallow:Condition_If	A_verb_variation	get	addendum — if you cast this spell during your main phase, tap that	Swallow:Condition_If::addendum — if you cast this spell during	parser/oracle_nom/condition.rs
Codespell Cleric	1	Swallow:Condition_If	A_verb_variation	cast	creature enters, if it was the second spell you cast this turn, put	Swallow:Condition_If::creature enters, if it was the second spell	parser/oracle_nom/condition.rs
Combat Celebrant	1	Swallow:Duration_ThisTurn	A_verb_variation	attack	been exerted this turn, you may exert it as it attacks. when	Swallow:Duration_ThisTurn::been exerted this turn, you may exert it	parser/oracle_nom/duration.rs
Combine Guildmage	2	Effect:each	G_unclassified		each creature you control enters with an additional +N/+N counter on it	Effect:each::each creature you control enters with an additional	parser/oracle_effect/imperative.rs
Combine Guildmage	2	Effect:this	G_unclassified		{M}, {M}: this turn, each creature you control enters with an additional +N/+N counter on it	Effect:this::{M}, {M}: this turn, each creature you control	parser/oracle_effect/imperative.rs
Combustible Gearhulk	1	Effect:deal	A_verb_variation	deal	deal damage to that player equal to the total mana value of those cards	Effect:deal::deal damage to that player equal to the	parser/oracle_effect/imperative.rs
Combustion Man	1	Effect:Unsupported unless clause	A_verb_variation	destroy	destroy target permanent unless its controller has ~ deal damage to them equal to his power	Effect:Unsupported unless clause::destroy target permanent unless its controller has ~	parser/oracle_effect/mod.rs
Command the Dreadhorde	1	Effect:deal	A_verb_variation	deal	deal damage to you equal to the total mana value of those cards	Effect:deal::deal damage to you equal to the total	parser/oracle_effect/imperative.rs
Commence the Endgame	1	Swallow:DynamicQty	A_verb_variation	draw	this spell can't be countered. / draw N cards, then amass zombies N, where N is the number of cards in your hand. (put N +N/+N counters on a	Swallow:DynamicQty::this spell can't be countered. / draw N	parser/oracle_quantity.rs
